path,lang,title,description,canonical
en/photographers/elina-brotherus.html,en,Elina Brotherus: Conceptual Art and Finland Photography | Photo Coordinates,"Elina Brotherus (1972–) is a Finland photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/elina-brotherus.html
en/photographers/emerson.html,en,Peter Henry Emerson: Naturalistic Photography | Photo Coordinates,"Peter Henry Emerson (1856–1936) is a British photographer associated with naturalistic photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/emerson.html
en/photographers/erik-steinbrecher.html,en,Erik Steinbrecher: Conceptual Art in Switzerland | Photo Coordinates,"Erik Steinbrecher (1963–) is a Switzerland photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/erik-steinbrecher.html
en/photographers/erwin-wurm.html,en,Erwin Wurm: Conceptual and Austria Photography | Photo Coordinates,"Erwin Wurm (1954–) is an Austria photographer associated with conceptual. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/erwin-wurm.html
en/photographers/eugene-atget.html,en,Eugène Atget: Documentary and French Photography | Photo Coordinates,"Eugène Atget (1857–1927) is a French photographer associated with documentary. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/eugene-atget.html
en/photographers/eugenesmith.html,en,W. Eugene Smith: War Photography and American Photography | Photo Coordinates,"W. Eugene Smith (1918–1978) is an American photographer associated with war photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/eugenesmith.html
en/photographers/evans.html,en,Walker Evans: FSA Photography and American Photography | Photo Coordinates,"Walker Evans (1903–1975) is an American photographer associated with documentary photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/evans.html
en/photographers/fenton.html,en,Roger Fenton: Documentary and British Photography | Photo Coordinates,"Roger Fenton (1819–1869) is a British photographer associated with documentary. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/fenton.html
en/photographers/florian-maier-aichen.html,en,Florian Maier-Aichen: Conceptual Art in Germany | Photo Coordinates,"Florian Maier-Aichen (1973–) is a German photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/florian-maier-aichen.html
en/photographers/francois-kollar.html,en,François Kollar and Slovakia / France Photography | Photo Coordinates,"François Kollar (1904–1979) is a Slovakia / France photographer associated with the great depression, fascism, and world war ii. Trace related eras.",https://eyescosmos.github.io/en/photographers/francois-kollar.html
en/photographers/frank-van-der-salm.html,en,Frank van der Salm: Conceptual Art in Netherlands | Photo Coordinates,"Frank van der Salm (1964–) is a Netherlands photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/frank-van-der-salm.html
en/photographers/frederick-h-evans.html,en,Frederick H. Evans: Straight Photography in United Kingdom | Photo Coordinates,Frederick H. Evans was born in London in 1853.,https://eyescosmos.github.io/en/photographers/frederick-h-evans.html
en/photographers/friedlander.html,en,Lee Friedlander: Street Photography in United States | Photo Coordinates,"Lee Friedlander (1934–) is an American photographer associated with street photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/friedlander.html
en/photographers/gabor-osz.html,en,Gábor Ősz: Conceptual Art and Hungary Photography | Photo Coordinates,"Gábor Ősz (1962–) is a Hungary photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/gabor-osz.html
en/photographers/george-rodger.html,en,George Rodger: War Photography and British Photography | Photo Coordinates,"George Rodger (1908–1995) is a British photographer associated with war photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/george-rodger.html
en/photographers/gerard-byrne.html,en,Gerard Byrne: Conceptual Art and Ireland Photography | Photo Coordinates,"Gerard Byrne (1969–) is an Ireland photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/gerard-byrne.html
en/photographers/germaine-krull.html,en,Germaine Krull: Modernism and German Photography | Photo Coordinates,"Germaine Krull (1897–1985) is a German photographer associated with modernism. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/germaine-krull.html
en/photographers/goldin.html,en,Nan Goldin: Documentary and American Photography | Photo Coordinates,"Nan Goldin (1953–) is an American photographer associated with documentary. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/goldin.html
en/photographers/gonzalo-puch.html,en,Gonzalo Puch: Conceptual Art and Spain Photography | Photo Coordinates,"Gonzalo Puch (1950–) is a Spain photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/gonzalo-puch.html
en/photographers/guadalupe-ruiz.html,en,Guadalupe Ruiz: Conceptual Art in Mexico / Switzerland | Photo Coordinates,"Guadalupe Ruiz is a Mexico / Switzerland photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/guadalupe-ruiz.html
en/photographers/gursky.html,en,Andreas Gursky: Dusseldorf School and German Photography | Photo Coordinates,"Andreas Gursky (1955–) is a German photographer associated with dusseldorf school. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/gursky.html
en/photographers/heidi-specker.html,en,Heidi Specker: Conceptual Art and German Photography | Photo Coordinates,"Heidi Specker (1962–) is a German photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/heidi-specker.html
en/photographers/helen-levitt.html,en,Helen Levitt and American Photography | Photo Coordinates,"Helen Levitt (1913–2009) is an American photographer associated with the great depression, fascism, and world war ii. Trace related eras, movements.",https://eyescosmos.github.io/en/photographers/helen-levitt.html
en/photographers/hellen-van-meene.html,en,Hellen van Meene: Conceptual Art in Netherlands | Photo Coordinates,"Hellen van Meene (1972–) is a Netherlands photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/hellen-van-meene.html
en/photographers/hideo-haga.html,en,Hideo Haga: Japanese Photography and Japanese Photography | Photo Coordinates,"Hideo Haga (1921–2022) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/hideo-haga.html
en/photographers/hiromi-tsuchida.html,en,Hiromi Tsuchida: Japanese Photography in Japan | Photo Coordinates,"Hiromi Tsuchida (1939–) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/hiromi-tsuchida.html
en/photographers/hiroshi-sugimoto.html,en,Hiroshi Sugimoto: Japanese Photography in Japan | Photo Coordinates,"Hiroshi Sugimoto (1948–) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/hiroshi-sugimoto.html
en/photographers/iosif-kiraly.html,en,Iosif Király: Conceptual Art and Romania Photography | Photo Coordinates,"Iosif Király (1957–) is a Romania photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/iosif-kiraly.html
en/photographers/issei-suda.html,en,Issei Suda: Japanese Photography and Japanese Photography | Photo Coordinates,"Issei Suda (1940–2019) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/issei-suda.html
en/photographers/izis.html,en,Izis and Lithuania / France Photography | Photo Coordinates,"Izis (1911–1980) is a Lithuania / France photographer associated with postwar reconstruction, the cold war, and civil. Trace related eras, movements.",https://eyescosmos.github.io/en/photographers/izis.html
en/photographers/j-h-engstrom.html,en,J. H. Engström: Conceptual Art and Sweden Photography | Photo Coordinates,"J. H. Engström (1969–) is a Sweden photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/j-h-engstrom.html
en/photographers/jack-delano.html,en,Jack Delano and Ukraine / United States Photography | Photo Coordinates,"Jack Delano (1914–1997) is an Ukraine / United States photographer associated with the great depression, fascism, and world war ii. Trace related eras.",https://eyescosmos.github.io/en/photographers/jack-delano.html
en/photographers/jacques-henri-lartigue.html,en,Jacques Henri Lartigue: Private Photography in France | Photo Coordinates,"Jacques Henri Lartigue (1894–1986) is a French photographer associated with private photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jacques-henri-lartigue.html
en/photographers/james-casebere.html,en,James Casebere: Conceptual and American Photography | Photo Coordinates,"James Casebere (1953–) is an American photographer associated with conceptual. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/james-casebere.html
en/photographers/james-welling.html,en,James Welling: Conceptual and American Photography | Photo Coordinates,"James Welling (1951–) is an American photographer associated with conceptual. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/james-welling.html
en/photographers/janaina-tschape.html,en,Janaina Tschäpe: Conceptual Art in Germany / Brazil | Photo Coordinates,"Janaina Tschäpe (1973–) is a Germany / Brazil photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/janaina-tschape.html
en/photographers/jean-luc-moulene.html,en,Jean-Luc Moulène: Conceptual Art and French Photography | Photo Coordinates,"Jean-Luc Moulène (1955–) is a French photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jean-luc-moulene.html
en/photographers/jean-luc-mylayne.html,en,Jean-Luc Mylayne: Conceptual Art and French Photography | Photo Coordinates,"Jean-Luc Mylayne (1946–) is a French photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jean-luc-mylayne.html
en/photographers/jean-pierre-khazem.html,en,Jean-Pierre Khazem: Conceptual Art and French Photography | Photo Coordinates,"Jean-Pierre Khazem (1968–) is a French photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jean-pierre-khazem.html
en/photographers/jens-ullrich.html,en,Jens Ullrich: Conceptual Art and German Photography | Photo Coordinates,"Jens Ullrich (1972–) is a German photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jens-ullrich.html
en/photographers/jessica-eaton.html,en,Jessica Eaton: Conceptual and Canadian Photography | Photo Coordinates,"Jessica Eaton (1977–) is a Canadian photographer associated with conceptual. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jessica-eaton.html
en/photographers/jikei-sato.html,en,Jikei Sato: Japanese Photography and Japanese Photography | Photo Coordinates,"Jikei Sato (1957–) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jikei-sato.html
en/photographers/jitka-hanzlova.html,en,Jitka Hanzlová: Conceptual Art in Czech Republic | Photo Coordinates,"Jitka Hanzlová (1958–) is a Czech Republic photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jitka-hanzlova.html
en/photographers/joachim-koester.html,en,Joachim Koester: Conceptual Art and Denmark Photography | Photo Coordinates,"Joachim Koester (1962–) is a Denmark photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/joachim-koester.html
en/photographers/jochen-lempert.html,en,Jochen Lempert: Conceptual Art and German Photography | Photo Coordinates,"Jochen Lempert (1958–) is a German photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jochen-lempert.html
en/photographers/joel-meyerowitz.html,en,Joel Meyerowitz and American Photography | Photo Coordinates,"Joel Meyerowitz (1938–) is an American photographer associated with conceptual art, feminism, and postmodernism. Trace related eras, movements, figures.",https://eyescosmos.github.io/en/photographers/joel-meyerowitz.html
en/photographers/joel-sternfeld.html,en,Joel Sternfeld and American Photography | Photo Coordinates,"Joel Sternfeld (1944–) is an American photographer associated with conceptual art, feminism, and postmodernism. Trace related eras, movements, figures.",https://eyescosmos.github.io/en/photographers/joel-sternfeld.html
en/photographers/john-riddy.html,en,John Riddy: Conceptual Art and British Photography | Photo Coordinates,"John Riddy (1959–) is a British photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/john-riddy.html
en/photographers/john-vachon.html,en,John Vachon and American Photography | Photo Coordinates,"John Vachon (1914–1975) is an American photographer associated with the great depression, fascism, and world war ii. Trace related eras, movements.",https://eyescosmos.github.io/en/photographers/john-vachon.html
en/photographers/jose-antonio-hernandez-diez.html,en,José Antonio Hernández-Diez: Conceptual Art in Venezuela | Photo Coordinates,"José Antonio Hernández-Diez (1964–) is a Venezuela photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jose-antonio-hernandez-diez.html
en/photographers/jp-中山岩太.html,en,Iwata Nakayama: Japanese Photography in Japan | Photo Coordinates,"Iwata Nakayama (1895–1949) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-中山岩太.html
en/photographers/jp-亀井茲明.html,en,Koreaki Kamei: Japanese Photography in Japan | Photo Coordinates,"Koreaki Kamei (1858–1896) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-亀井茲明.html
en/photographers/jp-冨重利平.html,en,Tomishige Rihei: Japanese Photography in Japan | Photo Coordinates,"Tomishige Rihei (1837–1922) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-冨重利平.html
en/photographers/jp-冨重徳次.html,en,Tomishige Tokuji: Japanese Photography in Japan | Photo Coordinates,"Tomishige Tokuji is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-冨重徳次.html
en/photographers/jp-安井仲治.html,en,Nakaji Yasui: Japanese Photography in Japan | Photo Coordinates,"Nakaji Yasui (1903–1942) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-安井仲治.html
en/photographers/jp-屋須弘平.html,en,Kohei Yasu: Japanese Photography and Japanese Photography | Photo Coordinates,"Kohei Yasu (1846–1917) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-屋須弘平.html
en/photographers/jp-影山光洋.html,en,Koyo Kageyama: Japanese Photography in Japan | Photo Coordinates,"Koyo Kageyama (1907–1981) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-影山光洋.html
en/photographers/jp-植田正治.html,en,Shoji Ueda: Japanese Photography and Japanese Photography | Photo Coordinates,"Shoji Ueda (1913–2000) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-植田正治.html
en/photographers/jp-横山松三郎.html,en,Yokoyama Matsusaburo: Japanese Photography in Japan | Photo Coordinates,"Yokoyama Matsusaburo (1838–1884) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-横山松三郎.html
en/photographers/jp-福原信三.html,en,Shinzo Fukuhara: Japanese Photography in Japan | Photo Coordinates,"Shinzo Fukuhara (1883–1948) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-福原信三.html
en/photographers/jp-野島康三.html,en,Yasuzo Nojima: Japanese Photography in Japan | Photo Coordinates,"Yasuzo Nojima (1889–1964) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-野島康三.html
en/photographers/jp-金丸重嶺.html,en,Shigene Kanamaru: Japanese Photography in Japan | Photo Coordinates,"Shigene Kanamaru (1900–1977) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-金丸重嶺.html
en/photographers/jp-鈴木八郎.html,en,Hachiro Suzuki: Japanese Photography in Japan | Photo Coordinates,"Hachiro Suzuki (1900–1985) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-鈴木八郎.html
en/photographers/jp-長谷川伝次郎.html,en,Denjiro Hasegawa: Japanese Photography in Japan | Photo Coordinates,"Denjiro Hasegawa (1894–1976) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-長谷川伝次郎.html
en/photographers/jp-鳥居龍蔵.html,en,Ryuzo Torii: Japanese Photography and Japanese Photography | Photo Coordinates,"Ryuzo Torii (1870–1953) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-鳥居龍蔵.html
en/photographers/jp-鹿島清兵衛.html,en,Kajima Seibei: Japanese Photography in Japan | Photo Coordinates,"Kajima Seibei (1866–1924) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jp-鹿島清兵衛.html
en/photographers/jules-spinatsch.html,en,Jules Spinatsch: Conceptual Art in Switzerland | Photo Coordinates,"Jules Spinatsch (1964–) is a Switzerland photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/jules-spinatsch.html
en/photographers/justine-kurland.html,en,Justine Kurland: Conceptual Art and American Photography | Photo Coordinates,"Justine Kurland (1969–) is an American photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/justine-kurland.html
en/photographers/juul-hondius.html,en,Juul Hondius: Conceptual Art and Netherlands Photography | Photo Coordinates,"Juul Hondius (1970–) is a Netherlands photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/juul-hondius.html
en/photographers/kaoru-izima.html,en,Kaoru Izima: Conceptual Art and Japanese Photography | Photo Coordinates,"Kaoru Izima (1965–) is a Japanese photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/kaoru-izima.html
en/photographers/kasebier.html,en,Gertrude Käsebier: Pictorialism and American Photography | Photo Coordinates,"Gertrude Käsebier (1852–1934) is an American photographer associated with pictorialism. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/kasebier.html
en/photographers/kate-steciw.html,en,Kate Steciw: Conceptual and American Photography | Photo Coordinates,"Kate Steciw (1978–) is an American photographer associated with conceptual. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/kate-steciw.html
en/photographers/kazuyoshi-nomachi.html,en,Kazuyoshi Nomachi: Japanese Photography in Japan | Photo Coordinates,"Kazuyoshi Nomachi (1946–) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/kazuyoshi-nomachi.html
en/photographers/keizo-kitajima.html,en,Keizo Kitajima: Japanese Photography in Japan | Photo Coordinates,"Keizo Kitajima (1954–) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/keizo-kitajima.html
en/photographers/kelli-connell.html,en,Kelli Connell: Conceptual Art and American Photography | Photo Coordinates,"Kelli Connell (1974–) is an American photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/kelli-connell.html
en/photographers/kikuji-kawada.html,en,Kikuji Kawada: Japanese Photography in Japan | Photo Coordinates,"Kikuji Kawada (1933–2021) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/kikuji-kawada.html
en/photographers/kishin-shinoyama.html,en,Kishin Shinoyama: Japanese Photography in Japan | Photo Coordinates,"Kishin Shinoyama (1940–2024) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/kishin-shinoyama.html
en/photographers/kruger.html,en,Barbara Kruger: Pictures Generation in United States | Photo Coordinates,"Barbara Kruger (1945–) is an American photographer associated with pictures generation. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/kruger.html
en/photographers/lange.html,en,Dorothea Lange: FSA Photography and American Photography | Photo Coordinates,"Dorothea Lange (1895–1965) is an American photographer associated with fsa photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/lange.html
en/photographers/larry-clark.html,en,Larry Clark: Conceptual and American Photography | Photo Coordinates,"Larry Clark (1943–) is an American photographer associated with conceptual. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/larry-clark.html
en/photographers/laura-letinsky.html,en,Laura Letinsky: Conceptual in Canada / United States | Photo Coordinates,"Laura Letinsky (1962–) is a Canada / United States photographer associated with conceptual. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/laura-letinsky.html
en/photographers/lee-miller.html,en,Lee Miller: Surrealism and American Photography | Photo Coordinates,"Lee Miller (1907–1977) is an American photographer associated with surrealism. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/lee-miller.html
en/photographers/legray.html,en,Gustave Le Gray: Landscape and French Photography | Photo Coordinates,"Gustave Le Gray (1820–1884) is a French photographer associated with landscape. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/legray.html
en/photographers/lewis-baltz.html,en,Lewis Baltz and American Photography | Photo Coordinates,"Lewis Baltz (1945–2014) is an American photographer associated with conceptual art, feminism, and postmodernism. Trace related eras, movements, figures.",https://eyescosmos.github.io/en/photographers/lewis-baltz.html
en/photographers/lewis-hine.html,en,Lewis Hine: Social Documentary and American Photography | Photo Coordinates,"Lewis Hine (1874–1940) is an American photographer associated with social documentary. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/lewis-hine.html
en/photographers/lidwien-van-de-ven.html,en,Lidwien van de Ven: Conceptual Art in Netherlands | Photo Coordinates,"Lidwien van de Ven (1963–) is a Netherlands photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/lidwien-van-de-ven.html
en/photographers/lieko-shiga.html,en,Lieko Shiga: Japanese Photography and Japanese Photography | Photo Coordinates,"Lieko Shiga (1980–) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/lieko-shiga.html
en/photographers/louis-faurer.html,en,Louis Faurer and American Photography | Photo Coordinates,"Louis Faurer (1916–2001) is an American photographer associated with postwar reconstruction, the cold war, and civil. Trace related eras, movements.",https://eyescosmos.github.io/en/photographers/louis-faurer.html
en/photographers/luc-delahaye.html,en,Luc Delahaye: Conceptual Art and French Photography | Photo Coordinates,"Luc Delahaye (1962–) is a French photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/luc-delahaye.html
en/photographers/lucas-blalock.html,en,Lucas Blalock: Conceptual and American Photography | Photo Coordinates,"Lucas Blalock (1978–) is an American photographer associated with conceptual. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/lucas-blalock.html
en/photographers/luisa-lambri.html,en,Luisa Lambri: Conceptual Art and Italian Photography | Photo Coordinates,"Luisa Lambri (1969–) is an Italian photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/luisa-lambri.html
en/photographers/lukas-einsele.html,en,Lukas Einsele: Conceptual Art and German Photography | Photo Coordinates,"Lukas Einsele (1963–) is a German photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/lukas-einsele.html
en/photographers/manfred-willmann.html,en,Manfred Willmann: Conceptual and Austria Photography | Photo Coordinates,"Manfred Willmann (1952–) is an Austria photographer associated with conceptual. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/manfred-willmann.html
en/photographers/manray.html,en,Man Ray: Dada and United States / France Photography | Photo Coordinates,"Man Ray (1890–1976) is an United States / France photographer associated with surrealist photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/manray.html
en/photographers/manuel-alvarez-bravo.html,en,Manuel Álvarez Bravo and Mexico Photography | Photo Coordinates,"Manuel Álvarez Bravo (1902–2002) is a Mexico photographer associated with the great depression, fascism, and world war ii. Trace related eras, movements.",https://eyescosmos.github.io/en/photographers/manuel-alvarez-bravo.html
en/photographers/mapplethorpe.html,en,Robert Mapplethorpe: Conceptual and American Photography | Photo Coordinates,"Robert Mapplethorpe (1946–1989) is an American photographer associated with conceptual. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/mapplethorpe.html
en/photographers/marcel-bovis.html,en,Marcel Bovis and French Photography | Photo Coordinates,"Marcel Bovis (1904–1997) is a French photographer associated with the great depression, fascism, and world war ii. Trace related eras, movements, figures.",https://eyescosmos.github.io/en/photographers/marcel-bovis.html
en/photographers/marco-poloni.html,en,Marco Poloni: Conceptual Art and Switzerland Photography | Photo Coordinates,"Marco Poloni (1962–) is a Switzerland photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/marco-poloni.html
en/photographers/marey.html,en,Étienne-Jules Marey: Scientific Photography in France | Photo Coordinates,"Étienne-Jules Marey (1830–1904) is a French photographer associated with scientific photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/marey.html
en/photographers/margaret-bourke-white.html,en,Margaret Bourke-White and American Photography | Photo Coordinates,"Margaret Bourke-White (1904–1971) is an American photographer associated with the great depression, fascism, and world war ii. Trace related eras.",https://eyescosmos.github.io/en/photographers/margaret-bourke-white.html
en/photographers/marine-hugonnier.html,en,Marine Hugonnier: Conceptual Art and French Photography | Photo Coordinates,"Marine Hugonnier (1969–) is a French photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/marine-hugonnier.html
en/photographers/marnix-goossens.html,en,Marnix Goossens: Conceptual Art in Netherlands | Photo Coordinates,"Marnix Goossens (1967–) is a Netherlands photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/marnix-goossens.html
en/photographers/martin-polak-lukas-jasansky.html,en,Martin Polak / Lukas Jasansky: Conceptual Art | Photo Coordinates,"Martin Polak / Lukas Jasansky is a Czech Republic photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/martin-polak-lukas-jasansky.html
en/photographers/marville.html,en,Charles Marville: Documentary and French Photography | Photo Coordinates,"Charles Marville (1813–1879) is a French photographer associated with documentary. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/marville.html
en/photographers/masahisa-fukase.html,en,Masahisa Fukase: Japanese Photography in Japan | Photo Coordinates,"Masahisa Fukase (1934–2012) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/masahisa-fukase.html
en/photographers/michael-janiszewski.html,en,Michael Janiszewski: Conceptual Art and German Photography | Photo Coordinates,"Michael Janiszewski is a German photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/michael-janiszewski.html
en/photographers/michael-wesely.html,en,Michael Wesely: Conceptual Art and German Photography | Photo Coordinates,"Michael Wesely (1963–) is a German photographer associated with conceptual art. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/michael-wesely.html
en/photographers/mika-ninagawa.html,en,Mika Ninagawa: Japanese Photography in Japan | Photo Coordinates,"Mika Ninagawa (1972–) is a Japanese photographer associated with japanese photography. Trace related eras, movements, figures, and sources.",https://eyescosmos.github.io/en/photographers/mika-ninagawa.html
en/photographers/minor-white.html,en,Minor White and American Photography | Photo Coordinates,"Minor White (1908–1976) is an American photographer associated with the great depression, fascism, and world war ii. Trace related eras, movements.",https://eyescosmos.github.io/en/photographers/minor-white.html
